Name	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
REYA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
REYNA	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	7	0
RHEA	0	9	14	10	10	15	9	21	11	9	6	15	8	5	8	0	6	13	5	11
RHEANNA	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHIANNA	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0
RHIANNON	9	8	0	12	14	12	7	5	9	0	0	0	0	0	0	0	5	5	0	0
RHODA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHONDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHYAN	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
RHYS	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0
RIA	0	0	5	10	12	13	9	5	7	0	0	0	0	0	5	0	5	0	0	0
RIANNA	6	8	6	0	0	0	7	7	5	0	0	0	0	0	0	0	0	0	0	0
RICHELLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RICKI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIDLEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
RIHANNA	0	0	0	0	0	0	7	6	9	5	0	0	5	0	0	0	0	0	0	0
RIKKI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RILEY	27	14	22	24	26	27	23	29	34	37	38	28	26	28	28	28	59	49	37	45
RINA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
RIO	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0
RIPLEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	5
RITA	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	0
RIVER	0	0	0	0	0	0	0	0	14	5	7	9	15	18	13	11	21	18	23	19
RIYA	0	10	6	9	13	19	14	12	15	18	13	11	13	11	5	7	7	8	0	0
ROBERTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROBIN	7	8	0	0	11	0	7	0	0	0	5	0	0	0	0	0	7	7	9	6
ROBYN	15	18	13	12	5	12	7	6	13	11	0	0	0	10	12	0	8	8	10	5
ROCHELLE	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RONA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RONDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROOP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
RORY	0	0	0	8	0	0	0	7	0	0	0	0	0	6	0	7	12	6	5	8
ROSA	6	0	5	0	0	0	0	0	5	0	0	0	0	0	6	9	7	7	0	7
ROSALEE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0
ROSALIE	0	0	0	0	0	0	0	0	0	6	0	10	11	12	10	20	19	17	30	23
ROSALIND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROSALYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	0	0
ROSANNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROSANNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROSE	14	15	8	7	10	15	10	15	14	16	23	18	28	20	30	23	35	41	45	53
ROSE-MARIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROSELYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
ROSEMARIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROSEMARY	0	5	6	0	5	0	0	0	0	0	0	0	0	11	0	11	7	6	7	15
ROSETTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
ROSHA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
ROSIE	0	0	0	0	0	0	0	0	0	6	5	6	8	0	0	0	8	15	13	27
ROSINA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROSLYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROWAN	9	8	7	13	11	14	18	28	27	23	12	20	12	8	22	28	21	26	17	31
ROWEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0
ROWENA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROWYN	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	6	7
ROXANE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROXANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROXANNA	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROXANNE	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
ROYA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUBANI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6
RUBY	14	16	21	16	24	30	41	49	36	46	39	40	42	56	44	50	61	35	52	64
RUPINDER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUTH	11	0	9	6	0	8	8	10	6	0	9	5	7	0	8	14	10	13	8	0
RYAN	0	0	5	0	6	0	5	8	7	5	0	0	5	8	0	7	6	0	8	0
RYANN	0	0	0	6	7	5	0	0	5	5	0	0	7	0	0	0	0	0	0	0
RYDER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
RYLAN	0	0	0	0	0	0	0	0	8	6	8	5	0	0	0	0	6	5	0	0
RYLEA	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
RYLEE	9	14	10	15	17	14	10	15	29	25	32	27	27	19	27	21	27	29	21	24
RYLEIGH	0	0	0	0	7	0	7	8	10	10	8	11	6	16	11	12	20	10	12	6
RYLEY	0	0	0	0	0	0	0	0	6	0	5	0	0	6	0	0	0	0	0	0
RYLIE	0	0	0	5	0	10	7	7	8	6	7	8	13	9	9	12	11	17	16	10
SAANJH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
SAANVI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
SABINA	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0
SABINE	0	0	5	0	5	0	6	5	5	0	0	0	0	0	0	0	0	0	0	0
SABRINA	28	35	30	30	27	20	21	17	32	7	16	13	11	11	8	9	11	7	9	8
SACHA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SACHIKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SADAKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SADIE	17	16	19	17	34	42	40	60	53	45	38	49	38	51	62	41	52	38	44	35
SAGE	5	15	20	7	14	15	26	19	13	17	14	14	11	21	11	16	17	13	18	20
SAHANA	0	0	0	0	0	0	0	0	0	0	6	6	6	0	7	0	5	0	0	0
SAHARA	0	0	5	5	5	5	8	7	0	7	5	7	5	5	7	8	0	0	0	8
SAHEJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0
SAHIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5
SAIGE	0	0	9	0	0	5	10	0	0	5	6	9	5	0	0	0	0	7	7	6
SAILOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0
SAIRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
SAIYA	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	8	0	0	0
SAJE	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAKURA	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SALLY	0	0	6	6	0	5	0	0	0	0	5	0	0	0	0	0	0	5	0	0
SALMA	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	7	0	7
SAMAIRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0
SAMANTHA	120	157	126	108	114	131	115	90	101	71	76	63	64	60	41	46	39	38	25	23
SAMARA	0	0	5	11	6	9	13	9	9	11	13	8	12	8	9	7	7	5	5	11
SAMAYA	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
SAMIRA	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0
SAMMI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMREEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
SAMREET	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	7	0	0
SANA	0	0	0	0	0	0	0	0	7	0	8	0	0	5	5	0	5	0	5	0
SANAYA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
SANDEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SANDI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SANDIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SANDRA	6	9	6	0	7	0	0	0	0	0	6	5	0	0	0	0	0	5	0	0
SANDY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SANJANA	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SANTANA	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAOIRSE	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	9	15	12	8	10
SAPPHIRE	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
SARA	55	60	60	57	55	65	53	47	44	43	33	30	31	16	19	22	17	27	19	21
SARAH	242	218	209	176	164	160	173	156	130	116	90	75	87	54	60	58	69	49	34	47
SARAYA	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
SARBJIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SARGUN	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	9	10	9	20
SARINA	0	0	0	5	5	0	6	7	8	8	7	0	0	0	6	5	0	6	0	0
SASHA	10	16	15	21	15	18	23	28	16	20	18	22	14	17	13	15	11	14	8	8
SASKIA	0	0	0	0	0	0	0	5	0	0	0	0	0	0	6	0	0	0	7	0
SAVANA	0	0	0	0	0	0	5	0	5	5	0	0	0	0	0	0	0	0	0	0
SAVANAH	0	0	0	0	0	5	5	7	0	5	0	6	0	0	0	0	0	0	0	0
SAVANNA	7	8	7	5	11	11	17	7	19	11	9	10	11	11	11	6	5	0	6	0
SAVANNAH	40	40	29	31	43	27	39	39	50	35	37	33	24	43	40	25	20	25	35	32
SAVREEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	9	6	0
SAWYER	0	0	0	0	0	0	0	0	0	0	5	5	11	16	11	25	16	21	14	15
SAYA	0	0	0	0	0	0	0	0	0	0	5	0	0	6	0	0	0	5	0	0
SAYLOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
SCARLET	0	0	0	0	0	0	0	0	0	11	14	7	0	9	7	8	8	10	10	13
SCARLETT	0	0	0	0	7	17	16	25	21	40	48	49	50	61	83	96	111	101	102	84
SCARLETTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	12
SCOTIA	0	0	0	0	0	5	0	5	0	6	0	0	0	0	0	0	0	0	0	0
SCOTTIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8
SCOUT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
SEEMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEERAT	0	0	0	0	0	0	0	0	0	0	12	24	24	19	17	25	14	22	20	14
SEERIT	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0
SEHAJ	0	0	0	0	0	0	0	0	0	5	6	0	6	0	5	11	15	12	14	18
SELAH	0	0	0	0	0	0	0	0	5	0	0	0	0	7	8	6	8	11	7	5
SELENA	16	13	26	16	14	15	15	9	17	18	14	12	16	12	14	15	16	17	9	9
SELENE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5
SELINA	12	0	6	9	10	12	11	13	14	15	9	10	9	10	6	12	6	6	5	10
SELMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SENNA	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	5	0	0	0	0
SEQUOIA	0	0	5	0	0	0	0	5	0	0	5	6	6	6	5	7	6	0	0	0
SERAPHINA	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	6	0	0
SERENA	35	23	29	23	18	29	20	22	27	21	20	28	21	18	21	26	23	16	8	13
SERENE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
SERENITY	0	0	7	6	11	9	10	13	17	14	21	15	21	18	17	15	10	11	18	9
SERINA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SETSUKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAE	0	10	5	8	7	0	0	0	0	0	0	0	6	0	5	0	0	5	0	5
SHAE-LYNN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAELYN	11	6	10	0	6	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0
SHAELYNN	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAILYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAINA	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAKIRA	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHALANE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
SHANA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHANAYA	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	10	8	10	9	9
SHANDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHANELLE	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHANIA	7	5	0	9	0	7	5	0	7	8	0	0	5	6	0	0	0	5	0	0
SHANIAH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHANICE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHANNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHANNON	24	24	12	11	17	12	7	8	7	5	8	0	0	5	0	0	0	0	0	0
SHANON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHANTEL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHANTELLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHARA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAREN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHARI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHARIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHARILYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHARLA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHARLEEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHARLENE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHARON	13	13	10	8	5	11	0	6	0	6	6	0	0	0	5	0	0	0	0	0
SHARRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHARYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAUN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAUNA	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAUNNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAWN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAWNA	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAWNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAY	0	0	0	0	0	0	0	0	0	6	0	0	0	5	6	0	5	5	6	5
SHAYE	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
SHAYLA	29	29	18	14	15	11	22	18	15	13	13	8	7	9	0	5	0	5	0	0
SHAYLEE	0	0	5	0	0	0	5	0	5	0	0	0	0	0	0	5	0	0	0	0
SHAYLENE	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAYLIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAYLYN	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHAYNA	8	11	6	6	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHEA	0	5	5	6	0	7	0	0	0	0	0	0	0	0	0	5	0	0	0	0
SHEENA	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
SHEILA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHELAGH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHELBY	35	32	35	28	20	29	27	11	15	12	12	10	8	7	10	9	8	8	0	5
SHELLEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHELLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHELLIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHELLY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHEREE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHERI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHERIDAN	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHERILYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHERON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHERRI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHERRIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHERRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHERRY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHERRYL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHERYL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHIA	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SHIANNE	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHIELA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHIGEKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHILO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHILOH	0	0	0	0	0	0	0	10	0	5	7	0	5	5	0	7	6	7	0	7
SHIRLEY	0	0	0	6	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5
SHIRLY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHIVANI	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
SHIZUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHIZUKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHIZUYE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHONA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHONNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHREYA	0	0	0	5	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0
SHYANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHYANNE	0	7	0	0	0	5	0	9	11	0	6	0	6	0	0	0	0	0	0	0
SHYLA	8	7	8	0	0	0	6	10	9	6	7	7	0	8	6	0	6	0	0	0
SHYLAH	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
SIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	8
SIANA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SIDNEY	12	7	15	9	16	11	9	10	11	12	9	0	0	0	0	0	5	0	0	0
SIENA	0	0	0	5	0	6	9	10	16	9	14	7	8	14	9	9	9	12	7	6
SIENNA	9	14	17	17	12	41	73	71	62	80	68	65	53	41	46	44	45	38	41	28
SIERA	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
SIERRA	49	63	77	67	41	51	56	40	45	36	36	35	25	22	26	24	11	26	16	13
SIGRID	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SILVANA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SILVER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
SILVIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIMAR	0	0	0	0	6	0	0	0	0	0	8	8	0	0	5	5	0	0	0	0
SIMONE	13	11	12	12	16	8	17	11	13	7	9	8	9	9	18	11	13	13	14	9
SIMRAN	49	52	35	47	37	38	27	24	32	15	12	17	13	5	10	8	7	9	8	5
SIMRANJIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIMRAT	0	0	6	0	6	0	0	0	6	10	5	0	0	0	5	0	5	0	0	0
SIMRIN	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIMRIT	7	5	7	0	11	8	6	5	0	5	0	0	5	0	0	0	0	0	0	0
SINEAD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIOBHAN	0	0	5	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0
SIRAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
SIYA	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	7	0	0
SKY	0	0	0	5	0	5	0	0	0	0	0	0	0	0	5	0	0	0	6	0
SKYE	9	0	5	15	9	11	5	12	6	10	16	10	10	8	13	17	14	11	12	15
SKYLA	0	0	0	0	7	6	0	8	10	12	11	8	10	9	15	0	7	0	7	0
SKYLAR	0	9	8	11	12	13	7	21	10	11	12	11	19	19	34	25	23	24	23	17
SKYLER	9	0	6	0	0	0	6	0	6	0	8	0	13	7	8	9	0	0	8	7
SLOAN	0	0	0	0	0	0	0	0	0	0	0	16	11	7	6	6	11	14	16	14
SLOANE	0	0	0	0	0	0	0	0	0	8	12	14	15	11	20	19	27	43	30	31
SNEHA	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
SOFIA	28	24	25	38	45	52	57	56	61	68	65	69	64	69	66	53	94	72	65	75
SOFIE	0	0	0	0	7	0	6	5	8	0	8	6	6	0	0	10	8	5	7	0
SOLANA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOLEIL	0	5	5	0	6	0	5	6	0	6	10	0	6	0	0	0	0	0	0	0
SONAM	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	5	0
SONIA	14	7	9	10	7	5	9	0	7	12	8	8	0	7	6	0	0	0	0	0
SONJA	7	5	5	0	5	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0
SONYA	7	0	0	0	6	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0
SOPHIA	86	97	112	109	132	134	159	212	197	227	216	228	233	218	183	174	175	183	150	149
SOPHIE	67	64	64	86	75	71	92	131	139	138	129	137	128	100	74	81	101	92	99	74
SPENCER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	8
SPRING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STACEY	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STACI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STACIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STACY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STEFANIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STEFANIE	5	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STELLA	6	14	11	20	17	25	20	36	35	55	54	65	72	50	54	81	66	72	64	66
STEPHANIE	65	59	50	54	42	38	37	30	27	19	20	18	18	15	13	17	13	9	7	11
STEPHENIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STEVIE	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	6	11
SUE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUHANA	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
SUKHDEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUKHJIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUKHLEEN	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUKHMAN	0	0	5	8	0	10	5	0	0	7	0	6	7	0	0	0	0	0	0	0
SUKHMANI	0	0	0	7	0	0	0	0	0	5	7	6	5	6	5	6	0	5	0	0
SUKHPREET	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMEET	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMIKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMIYE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMMER	21	17	11	19	32	47	40	31	51	30	54	31	40	31	44	35	29	32	41	37
